BLcode,country,year,sex,agefrom,ageto,lu,lp,lpc,ls,lsc,lh,lhc,yr_sch,yr_sch_pri,yr_sch_sec,yr_sch_ter,pop,WBcode,region_code
1,"Algeria",1950,"MF",15,999,80.68,17.56,3.75,1.45,0.46,0.30,0.16,0.85,0.74,0.09,0.01,5241,"DZA","Middle East and North Africa"
1,"Algeria",1955,"MF",15,999,81.05,17.02,3.46,1.64,0.50,0.26,0.14,0.84,0.73,0.10,0.01,5699,"DZA","Middle East and North Africa"
1,"Algeria",1960,"MF",15,999,82.61,14.31,3.07,2.75,1.05,0.32,0.17,0.88,0.71,0.16,0.01,6073,"DZA","Middle East and North Africa"
1,"Algeria",1965,"MF",15,999,80.93,14.42,4.01,4.21,1.79,0.43,0.23,1.10,0.83,0.25,0.01,6374,"DZA","Middle East and North Africa"
1,"Algeria",1970,"MF",15,999,73.64,19.22,5.23,6.69,3.26,0.34,0.18,1.55,1.16,0.39,0.01,7100,"DZA","Middle East and North Africa"
1,"Algeria",1975,"MF",15,999,64.45,25.24,4.26,9.57,5.10,0.74,0.38,2.11,1.50,0.59,0.02,8392,"DZA","Middle East and North Africa"
1,"Algeria",1980,"MF",15,999,55.76,29.51,4.59,13.20,7.56,1.52,0.77,2.81,1.91,0.86,0.05,10188,"DZA","Middle East and North Africa"
1,"Algeria",1985,"MF",15,999,45.78,33.12,13.02,18.56,11.31,2.54,1.34,3.99,2.65,1.26,0.08,12172,"DZA","Middle East and North Africa"
1,"Algeria",1990,"MF",15,999,38.88,35.21,14.74,22.21,14.35,3.70,1.97,4.74,3.05,1.58,0.11,14404,"DZA","Middle East and North Africa"
1,"Algeria",1995,"MF",15,999,32.89,37.97,19.34,24.43,16.37,4.71,2.53,5.41,3.47,1.80,0.14,17068,"DZA","Middle East and North Africa"
1,"Algeria",2000,"MF",15,999,28.17,43.22,24.04,22.35,15.41,6.27,3.40,5.67,3.73,1.74,0.19,20070,"DZA","Middle East and North Africa"
1,"Algeria",2005,"MF",15,999,29.60,43.93,27.20,19.63,14.00,6.86,3.78,5.54,3.72,1.60,0.21,23113,"DZA","Middle East and North Africa"
1,"Algeria",2010,"MF",15,999,21.12,43.90,25.88,23.21,17.08,11.77,6.66,6.68,4.19,2.12,0.37,25853,"DZA","Middle East and North Africa"
3,"Benin",1950,"MF",15,999,92.40,5.72,1.87,1.73,0.57,0.16,0.09,0.44,0.34,0.10,0.01,1281,"BEN","Sub-Saharan Africa"
3,"Benin",1955,"MF",15,999,90.97,6.82,2.32,2.03,0.65,0.18,0.10,0.53,0.41,0.11,0.01,1289,"BEN","Sub-Saharan Africa"
3,"Benin",1960,"MF",15,999,89.56,7.92,2.85,2.32,0.74,0.21,0.11,0.61,0.47,0.13,0.01,1333,"BEN","Sub-Saharan Africa"
3,"Benin",1965,"MF",15,999,87.03,9.91,3.84,2.81,0.89,0.24,0.13,0.76,0.60,0.16,0.01,1428,"BEN","Sub-Saharan Africa"
3,"Benin",1970,"MF",15,999,85.97,10.58,4.42,3.21,1.00,0.25,0.13,0.84,0.66,0.18,0.01,1578,"BEN","Sub-Saharan Africa"
3,"Benin",1975,"MF",15,999,84.89,11.04,4.98,3.82,1.18,0.25,0.13,0.94,0.72,0.21,0.01,1787,"BEN","Sub-Saharan Africa"
3,"Benin",1980,"MF",15,999,82.36,11.29,5.48,6.09,2.08,0.28,0.14,1.22,0.88,0.33,0.01,2032,"BEN","Sub-Saharan Africa"
3,"Benin",1985,"MF",15,999,77.34,13.08,6.76,8.81,3.52,0.77,0.41,1.71,1.17,0.51,0.02,2348,"BEN","Sub-Saharan Africa"
3,"Benin",1990,"MF",15,999,72.35,15.56,8.53,11.12,5.51,0.97,0.52,2.16,1.45,0.68,0.03,2737,"BEN","Sub-Saharan Africa"
3,"Benin",1995,"MF",15,999,67.44,18.28,10.52,12.77,7.54,1.51,0.81,2.61,1.72,0.84,0.05,3315,"BEN","Sub-Saharan Africa"
3,"Benin",2000,"MF",15,999,63.50,18.70,11.25,16.00,10.36,1.90,1.01,3.11,1.97,1.08,0.06,3917,"BEN","Sub-Saharan Africa"
3,"Benin",2005,"MF",15,999,59.05,18.53,11.69,19.86,14.02,2.56,1.36,3.72,2.25,1.39,0.08,4710,"BEN","Sub-Saharan Africa"
3,"Benin",2010,"MF",15,999,53.91,18.66,12.18,23.67,17.77,3.76,2.01,4.43,2.57,1.74,0.12,5579,"BEN","Sub-Saharan Africa"
4,"Botswana",1950,"MF",15,999,70.79,26.73,5.12,2.32,0.55,0.16,0.09,1.38,1.29,0.09,0.01,249,"BWA","Sub-Saharan Africa"
4,"Botswana",1955,"MF",15,999,70.23,27.24,5.39,2.37,0.56,0.17,0.09,1.42,1.32,0.09,0.01,279,"BWA","Sub-Saharan Africa"
4,"Botswana",1960,"MF",15,999,69.72,27.68,6.18,2.43,0.57,0.17,0.09,1.46,1.37,0.09,0.01,297,"BWA","Sub-Saharan Africa"
4,"Botswana",1965,"MF",15,999,64.76,32.20,7.79,2.81,0.56,0.13,0.06,1.71,1.61,0.10,0.00,329,"BWA","Sub-Saharan Africa"
4,"Botswana",1970,"MF",15,999,57.18,37.24,6.59,5.03,1.17,0.56,0.28,2.14,1.93,0.20,0.02,381,"BWA","Sub-Saharan Africa"
4,"Botswana",1975,"MF",15,999,51.72,41.22,15.31,6.56,1.64,0.51,0.25,2.74,2.47,0.25,0.02,453,"BWA","Sub-Saharan Africa"
4,"Botswana",1980,"MF",15,999,45.80,44.60,15.20,9.20,2.30,0.40,0.19,3.12,2.76,0.34,0.01,537,"BWA","Sub-Saharan Africa"
4,"Botswana",1985,"MF",15,999,36.96,28.79,15.80,32.13,9.68,2.13,1.09,5.29,3.96,1.26,0.06,646,"BWA","Sub-Saharan Africa"
4,"Botswana",1990,"MF",15,999,31.20,14.42,8.83,51.45,23.03,2.93,1.52,6.86,4.62,2.15,0.09,780,"BWA","Sub-Saharan Africa"
4,"Botswana",1995,"MF",15,999,19.97,11.13,7.39,65.28,25.93,3.62,1.90,8.24,5.47,2.66,0.11,937,"BWA","Sub-Saharan Africa"
4,"Botswana",2000,"MF",15,999,15.59,8.92,6.26,72.23,28.52,3.27,1.73,8.82,5.82,2.90,0.10,1068,"BWA","Sub-Saharan Africa"
4,"Botswana",2005,"MF",15,999,12.58,7.09,5.21,76.92,29.32,3.41,1.79,9.22,6.05,3.06,0.10,1101,"BWA","Sub-Saharan Africa"
4,"Botswana",2010,"MF",15,999,9.83,6.24,4.76,80.04,29.03,3.89,2.02,9.55,6.26,3.18,0.12,1107,"BWA","Sub-Saharan Africa"
6,"Burundi",1950,"MF",15,999,91.95,7.51,2.60,0.50,0.18,0.04,0.02,0.42,0.39,0.02,0.00,1451,"BDI","Sub-Saharan Africa"
6,"Burundi",1955,"MF",15,999,90.03,9.29,3.30,0.61,0.23,0.06,0.03,0.52,0.49,0.03,0.00,1535,"BDI","Sub-Saharan Africa"
6,"Burundi",1960,"MF",15,999,87.43,11.64,4.31,0.83,0.31,0.10,0.05,0.67,0.62,0.04,0.00,1647,"BDI","Sub-Saharan Africa"
6,"Burundi",1965,"MF",15,999,84.92,13.93,5.48,1.02,0.39,0.13,0.07,0.81,0.76,0.05,0.00,1767,"BDI","Sub-Saharan Africa"
6,"Burundi",1970,"MF",15,999,81.13,17.11,7.22,1.55,0.59,0.21,0.11,1.06,0.97,0.08,0.01,1950,"BDI","Sub-Saharan Africa"
6,"Burundi",1975,"MF",15,999,77.89,19.78,8.97,2.04,0.81,0.28,0.14,1.28,1.17,0.10,0.01,2004,"BDI","Sub-Saharan Africa"
6,"Burundi",1980,"MF",15,999,75.80,21.45,10.47,2.36,1.00,0.38,0.19,1.45,1.31,0.12,0.01,2281,"BDI","Sub-Saharan Africa"
6,"Burundi",1985,"MF",15,999,74.34,22.44,11.67,2.74,1.22,0.48,0.25,1.54,1.38,0.15,0.01,2727,"BDI","Sub-Saharan Africa"
6,"Burundi",1990,"MF",15,999,71.88,24.30,13.34,3.37,1.59,0.45,0.24,1.74,1.55,0.18,0.01,3094,"BDI","Sub-Saharan Africa"
6,"Burundi",1995,"MF",15,999,64.69,30.36,17.47,4.49,2.19,0.45,0.24,2.18,1.93,0.24,0.01,3243,"BDI","Sub-Saharan Africa"
6,"Burundi",2000,"MF",15,999,58.40,35.70,21.59,5.45,2.68,0.46,0.24,2.56,2.25,0.29,0.01,3374,"BDI","Sub-Saharan Africa"
6,"Burundi",2005,"MF",15,999,54.52,37.93,24.22,6.88,3.52,0.67,0.34,2.88,2.46,0.39,0.02,4152,"BDI","Sub-Saharan Africa"
6,"Burundi",2010,"MF",15,999,50.43,39.35,25.98,9.18,4.97,1.04,0.54,3.35,2.78,0.53,0.03,5068,"BDI","Sub-Saharan Africa"
7,"Cameroon",1950,"MF",15,999,86.67,11.27,3.87,2.00,0.73,0.07,0.04,0.69,0.58,0.11,0.00,2693,"CMR","Sub-Saharan Africa"
7,"Cameroon",1955,"MF",15,999,83.16,14.22,5.02,2.52,0.93,0.11,0.06,0.87,0.73,0.14,0.00,2917,"CMR","Sub-Saharan Africa"
7,"Cameroon",1960,"MF",15,999,79.35,17.46,6.43,3.05,1.15,0.14,0.08,1.08,0.91,0.17,0.00,3175,"CMR","Sub-Saharan Africa"
7,"Cameroon",1965,"MF",15,999,73.78,21.52,8.40,4.50,1.71,0.20,0.11,1.43,1.18,0.25,0.01,3473,"CMR","Sub-Saharan Africa"
7,"Cameroon",1970,"MF",15,999,67.47,26.47,11.00,5.81,2.25,0.25,0.13,1.81,1.49,0.32,0.01,3839,"CMR","Sub-Saharan Africa"
7,"Cameroon",1975,"MF",15,999,58.62,32.47,14.45,8.62,3.46,0.28,0.15,2.42,1.94,0.47,0.01,4281,"CMR","Sub-Saharan Africa"
7,"Cameroon",1980,"MF",15,999,50.58,37.21,17.80,11.86,5.05,0.35,0.18,3.04,2.38,0.65,0.01,4870,"CMR","Sub-Saharan Africa"
7,"Cameroon",1985,"MF",15,999,42.60,41.69,21.32,15.20,6.77,0.51,0.28,3.70,2.83,0.85,0.02,5536,"CMR","Sub-Saharan Africa"
7,"Cameroon",1990,"MF",15,999,34.81,45.79,24.89,18.56,8.71,0.84,0.45,4.37,3.28,1.06,0.03,6409,"CMR","Sub-Saharan Africa"
7,"Cameroon",1995,"MF",15,999,27.98,49.04,28.06,21.79,10.60,1.18,0.64,5.00,3.69,1.27,0.04,7406,"CMR","Sub-Saharan Africa"
7,"Cameroon",2000,"MF",15,999,23.71,50.40,30.16,24.39,12.17,1.50,0.80,5.46,3.97,1.45,0.05,8486,"CMR","Sub-Saharan Africa"
7,"Cameroon",2005,"MF",15,999,22.29,49.53,31.13,26.02,13.46,2.16,1.15,5.77,4.11,1.60,0.07,9593,"CMR","Sub-Saharan Africa"
7,"Cameroon",2010,"MF",15,999,20.73,47.91,31.25,28.29,15.28,3.07,1.64,6.15,4.26,1.80,0.09,10766,"CMR","Sub-Saharan Africa"
9,"Central African Republic",1950,"MF",15,999,92.26,6.57,2.22,1.06,0.39,0.08,0.05,0.39,0.33,0.06,0.00,841,"CAF","Sub-Saharan Africa"
9,"Central African Republic",1955,"MF",15,999,91.39,7.25,2.53,1.18,0.44,0.10,0.06,0.44,0.37,0.07,0.00,882,"CAF","Sub-Saharan Africa"
9,"Central African Republic",1960,"MF",15,999,90.37,8.09,2.94,1.36,0.52,0.12,0.06,0.50,0.42,0.08,0.00,931,"CAF","Sub-Saharan Africa"
9,"Central African Republic",1965,"MF",15,999,89.06,8.82,3.40,1.92,0.73,0.14,0.08,0.60,0.49,0.11,0.00,1003,"CAF","Sub-Saharan Africa"
9,"Central African Republic",1970,"MF",15,999,85.39,11.69,4.83,2.70,1.04,0.16,0.09,0.82,0.67,0.15,0.00,1112,"CAF","Sub-Saharan Africa"
9,"Central African Republic",1975,"MF",15,999,80.24,15.61,6.92,3.98,1.59,0.17,0.09,1.15,0.92,0.22,0.01,1208,"CAF","Sub-Saharan Africa"
9,"Central African Republic",1980,"MF",15,999,74.38,18.34,8.74,6.52,2.79,0.68,0.36,1.66,1.24,0.39,0.02,1344,"CAF","Sub-Saharan Africa"
9,"Central African Republic",1985,"MF",15,999,70.10,20.27,10.32,8.32,3.72,1.25,0.68,2.06,1.49,0.53,0.04,1541,"CAF","Sub-Saharan Africa"
9,"Central African Republic",1990,"MF",15,999,63.17,23.60,12.73,11.64,5.48,1.59,0.87,2.67,1.88,0.74,0.05,1694,"CAF","Sub-Saharan Africa"
9,"Central African Republic",1995,"MF",15,999,59.16,26.07,14.84,13.26,6.46,1.50,0.81,2.99,2.11,0.83,0.05,1939,"CAF","Sub-Saharan Africa"
9,"Central African Republic",2000,"MF",15,999,55.78,27.81,16.55,14.87,7.43,1.55,0.83,3.29,2.32,0.93,0.05,2147,"CAF","Sub-Saharan Africa"
9,"Central African Republic",2005,"MF",15,999,53.14,29.01,18.20,16.30,8.39,1.55,0.82,3.55,2.49,1.01,0.05,2302,"CAF","Sub-Saharan Africa"
9,"Central African Republic",2010,"MF",15,999,51.59,29.06,19.02,17.78,9.54,1.57,0.83,3.76,2.60,1.11,0.05,2518,"CAF","Sub-Saharan Africa"
12,"Congo",1950,"MF",15,999,84.97,11.69,2.60,3.23,0.85,0.10,0.05,0.79,0.63,0.16,0.00,484,"COG","Sub-Saharan Africa"
12,"Congo",1955,"MF",15,999,81.86,14.19,3.69,3.76,0.93,0.18,0.08,0.97,0.77,0.19,0.01,531,"COG","Sub-Saharan Africa"
12,"Congo",1960,"MF",15,999,78.83,16.54,4.51,4.38,1.02,0.24,0.12,1.14,0.91,0.22,0.01,588,"COG","Sub-Saharan Africa"
12,"Congo",1965,"MF",15,999,73.55,19.08,6.02,6.83,1.57,0.53,0.25,1.57,1.19,0.36,0.02,658,"COG","Sub-Saharan Africa"
12,"Congo",1970,"MF",15,999,66.26,23.36,7.83,9.60,2.17,0.78,0.38,2.09,1.56,0.50,0.02,745,"COG","Sub-Saharan Africa"
12,"Congo",1975,"MF",15,999,55.60,23.72,8.88,19.04,4.66,1.64,0.78,3.28,2.22,1.02,0.05,852,"COG","Sub-Saharan Africa"
12,"Congo",1980,"MF",15,999,48.31,23.13,9.20,26.18,6.71,2.37,1.09,4.17,2.68,1.41,0.07,982,"COG","Sub-Saharan Africa"
12,"Congo",1985,"MF",15,999,42.02,21.11,8.21,34.29,8.33,2.57,1.09,4.97,3.09,1.80,0.07,1149,"COG","Sub-Saharan Africa"
12,"Congo",1990,"MF",15,999,39.89,17.88,6.95,39.69,8.42,2.53,1.10,5.37,3.28,2.02,0.07,1344,"COG","Sub-Saharan Africa"
12,"Congo",1995,"MF",15,999,35.57,20.80,7.15,40.97,8.82,2.66,1.14,5.62,3.46,2.09,0.08,1565,"COG","Sub-Saharan Africa"
12,"Congo",2000,"MF",15,999,31.81,25.03,7.85,40.92,7.90,2.25,0.96,5.67,3.58,2.03,0.06,1837,"COG","Sub-Saharan Africa"
12,"Congo",2005,"MF",15,999,29.01,26.77,7.54,42.38,7.17,1.84,0.79,5.77,3.68,2.04,0.05,2113,"COG","Sub-Saharan Africa"
12,"Congo",2010,"MF",15,999,27.48,25.53,6.37,45.52,6.64,1.47,0.64,5.94,3.78,2.12,0.04,2425,"COG","Sub-Saharan Africa"
13,"Egypt",1950,"MF",15,999,93.03,3.90,1.35,2.02,0.73,1.05,0.58,0.52,0.34,0.15,0.03,13169,"EGY","Middle East and North Africa"
13,"Egypt",1955,"MF",15,999,90.95,5.27,1.87,2.37,0.87,1.42,0.78,0.67,0.44,0.18,0.04,14597,"EGY","Middle East and North Africa"
13,"Egypt",1960,"MF",15,999,89.00,6.55,2.41,2.71,1.02,1.75,0.96,0.81,0.54,0.22,0.05,16019,"EGY","Middle East and North Africa"
13,"Egypt",1965,"MF",15,999,85.90,8.36,3.24,3.57,1.35,2.17,1.18,1.04,0.69,0.28,0.07,17819,"EGY","Middle East and North Africa"
13,"Egypt",1970,"MF",15,999,82.19,10.61,4.42,4.59,1.76,2.60,1.36,1.31,0.88,0.35,0.08,20684,"EGY","Middle East and North Africa"
13,"Egypt",1975,"MF",15,999,77.98,11.51,5.15,7.95,3.16,2.53,1.30,1.69,1.13,0.49,0.08,23221,"EGY","Middle East and North Africa"
13,"Egypt",1980,"MF",15,999,67.76,14.22,6.81,14.41,6.15,3.61,1.86,2.65,1.71,0.83,0.11,25715,"EGY","Middle East and North Africa"
13,"Egypt",1985,"MF",15,999,55.83,16.70,8.51,23.74,10.62,3.66,1.99,3.76,2.40,1.25,0.11,28890,"EGY","Middle East and North Africa"
13,"Egypt",1990,"MF",15,999,50.66,15.23,8.20,30.72,14.48,3.39,1.87,4.41,2.75,1.56,0.11,32818,"EGY","Middle East and North Africa"
13,"Egypt",1995,"MF",15,999,45.20,13.81,7.80,37.03,18.07,3.95,2.18,5.12,3.11,1.89,0.12,37492,"EGY","Middle East and North Africa"
13,"Egypt",2000,"MF",15,999,39.01,12.69,7.47,40.72,20.42,7.58,4.19,6.03,3.50,2.29,0.24,43151,"EGY","Middle East and North Africa"
13,"Egypt",2005,"MF",15,999,34.81,9.78,6.01,45.89,23.95,9.53,5.29,6.66,3.69,2.67,0.30,49195,"EGY","Middle East and North Africa"
13,"Egypt",2010,"MF",15,999,31.12,9.04,5.71,48.10,26.38,11.75,6.65,7.15,3.84,2.94,0.37,54733,"EGY","Middle East and North Africa"
15,"Gabon",1950,"MF",15,999,90.60,8.18,2.69,1.01,0.37,0.20,0.12,0.47,0.40,0.07,0.01,337,"GAB","Sub-Saharan Africa"
15,"Gabon",1955,"MF",15,999,87.36,8.71,2.94,3.20,1.19,0.73,0.43,0.82,0.59,0.21,0.02,338,"GAB","Sub-Saharan Africa"
15,"Gabon",1960,"MF",15,999,84.06,11.38,4.01,3.73,1.41,0.83,0.48,1.01,0.74,0.25,0.03,339,"GAB","Sub-Saharan Africa"
15,"Gabon",1965,"MF",15,999,78.08,15.45,5.77,5.26,2.02,1.21,0.69,1.42,1.02,0.36,0.04,340,"GAB","Sub-Saharan Africa"
15,"Gabon",1970,"MF",15,999,71.63,20.43,8.15,6.35,2.47,1.59,0.90,1.82,1.33,0.44,0.05,356,"GAB","Sub-Saharan Africa"
15,"Gabon",1975,"MF",15,999,64.37,22.37,9.66,10.21,4.12,3.05,1.66,2.60,1.76,0.75,0.09,385,"GAB","Sub-Saharan Africa"
15,"Gabon",1980,"MF",15,999,57.07,25.41,11.85,13.07,5.63,4.45,2.39,3.31,2.17,1.00,0.14,425,"GAB","Sub-Saharan Africa"
15,"Gabon",1985,"MF",15,999,48.02,27.74,13.89,17.99,8.10,6.25,3.50,4.30,2.70,1.40,0.20,472,"GAB","Sub-Saharan Africa"
15,"Gabon",1990,"MF",15,999,39.68,29.43,16.34,23.14,10.65,7.75,4.10,5.25,3.23,1.79,0.24,548,"GAB","Sub-Saharan Africa"
15,"Gabon",1995,"MF",15,999,29.25,33.81,19.18,27.65,13.47,9.29,5.06,6.25,3.81,2.16,0.29,640,"GAB","Sub-Saharan Africa"
15,"Gabon",2000,"MF",15,999,22.15,35.76,21.24,31.90,15.98,10.19,5.54,7.02,4.24,2.47,0.31,740,"GAB","Sub-Saharan Africa"
15,"Gabon",2005,"MF",15,999,17.76,33.99,21.18,37.65,19.47,10.60,5.73,7.71,4.55,2.83,0.33,829,"GAB","Sub-Saharan Africa"
15,"Gabon",2010,"MF",15,999,14.68,29.48,18.50,44.89,23.18,10.95,6.30,8.39,4.79,3.26,0.34,936,"GAB","Sub-Saharan Africa"
16,"Gambia",1950,"MF",15,999,95.69,0.84,0.29,3.33,0.55,0.14,0.07,0.40,0.24,0.15,0.00,172,"GMB","Sub-Saharan Africa"
16,"Gambia",1955,"MF",15,999,95.41,0.86,0.30,3.58,0.68,0.16,0.09,0.43,0.26,0.17,0.00,185,"GMB","Sub-Saharan Africa"
16,"Gambia",1960,"MF",15,999,94.97,1.02,0.37,3.82,0.80,0.18,0.10,0.47,0.28,0.18,0.01,212,"GMB","Sub-Saharan Africa"
16,"Gambia",1965,"MF",15,999,94.46,1.00,0.37,4.36,0.96,0.19,0.10,0.52,0.31,0.20,0.01,243,"GMB","Sub-Saharan Africa"
16,"Gambia",1970,"MF",15,999,93.93,1.14,0.42,4.75,1.09,0.19,0.10,0.57,0.34,0.22,0.01,272,"GMB","Sub-Saharan Africa"
16,"Gambia",1975,"MF",15,999,91.68,2.36,0.94,5.79,1.33,0.17,0.09,0.73,0.46,0.27,0.01,320,"GMB","Sub-Saharan Africa"
16,"Gambia",1980,"MF",15,999,89.21,2.99,1.32,7.29,1.64,0.51,0.27,0.97,0.60,0.35,0.02,374,"GMB","Sub-Saharan Africa"
16,"Gambia",1985,"MF",15,999,86.12,3.66,1.84,9.31,2.01,0.91,0.50,1.27,0.78,0.47,0.03,438,"GMB","Sub-Saharan Africa"
16,"Gambia",1990,"MF",15,999,79.79,7.40,4.30,11.42,2.33,1.39,0.77,1.75,1.12,0.59,0.04,533,"GMB","Sub-Saharan Africa"
16,"Gambia",1995,"MF",15,999,73.51,7.15,4.77,17.51,3.32,1.83,1.01,2.45,1.52,0.88,0.06,643,"GMB","Sub-Saharan Africa"
16,"Gambia",2000,"MF",15,999,73.25,4.94,3.63,19.97,3.49,1.84,1.02,2.64,1.57,1.02,0.06,772,"GMB","Sub-Saharan Africa"
16,"Gambia",2005,"MF",15,999,66.94,5.61,4.45,25.75,4.12,1.70,0.94,3.25,1.89,1.30,0.05,908,"GMB","Sub-Saharan Africa"
16,"Gambia",2010,"MF",15,999,61.76,4.89,4.10,31.71,4.63,1.64,0.91,3.77,2.21,1.51,0.05,1043,"GMB","Sub-Saharan Africa"
17,"Ghana",1950,"MF",15,999,86.57,11.75,4.11,1.07,0.23,0.60,0.32,0.68,0.58,0.08,0.02,2877,"GHA","Sub-Saharan Africa"
17,"Ghana",1955,"MF",15,999,84.64,12.94,4.65,1.77,0.36,0.64,0.34,0.80,0.67,0.11,0.02,3372,"GHA","Sub-Saharan Africa"
17,"Ghana",1960,"MF",15,999,78.64,19.05,7.14,1.71,0.34,0.65,0.34,1.05,0.93,0.11,0.02,3949,"GHA","Sub-Saharan Africa"
17,"Ghana",1965,"MF",15,999,71.75,13.27,5.28,14.48,2.56,0.49,0.26,1.95,1.45,0.48,0.01,4560,"GHA","Sub-Saharan Africa"
17,"Ghana",1970,"MF",15,999,63.96,7.49,3.16,28.23,5.24,0.32,0.17,3.06,2.03,1.02,0.01,4993,"GHA","Sub-Saharan Africa"
17,"Ghana",1975,"MF",15,999,56.37,9.45,4.27,33.44,6.67,0.74,0.38,3.86,2.46,1.38,0.02,5666,"GHA","Sub-Saharan Africa"
17,"Ghana",1980,"MF",15,999,50.96,10.20,4.94,37.73,8.12,1.11,0.57,4.53,2.78,1.71,0.03,6249,"GHA","Sub-Saharan Africa"
17,"Ghana",1985,"MF",15,999,45.43,11.32,5.84,41.60,9.76,1.65,0.88,5.20,3.11,2.04,0.05,7353,"GHA","Sub-Saharan Africa"
17,"Ghana",1990,"MF",15,999,41.47,12.26,6.70,44.14,11.13,2.13,1.14,5.65,3.34,2.24,0.07,8572,"GHA","Sub-Saharan Africa"
17,"Ghana",1995,"MF",15,999,38.81,14.66,8.40,43.96,12.68,2.58,1.39,5.89,3.48,2.33,0.08,10016,"GHA","Sub-Saharan Africa"
17,"Ghana",2000,"MF",15,999,35.05,15.41,9.21,46.13,15.12,3.41,1.84,6.44,3.71,2.62,0.10,11679,"GHA","Sub-Saharan Africa"
17,"Ghana",2005,"MF",15,999,31.15,12.19,7.90,53.93,17.24,2.73,1.65,7.01,4.00,2.92,0.09,13486,"GHA","Sub-Saharan Africa"
17,"Ghana",2010,"MF",15,999,30.41,11.74,7.59,55.20,18.50,2.64,1.44,7.00,4.05,2.87,0.08,15334,"GHA","Sub-Saharan Africa"
20,"Cote dIvoire",1950,"MF",15,999,85.87,10.68,3.73,3.08,0.91,0.43,0.23,0.84,0.64,0.18,0.01,1425,"CIV","Sub-Saharan Africa"
20,"Cote dIvoire",1955,"MF",15,999,85.44,10.77,3.87,3.30,0.96,0.54,0.29,0.88,0.67,0.20,0.02,1687,"CIV","Sub-Saharan Africa"
20,"Cote dIvoire",1960,"MF",15,999,84.80,10.84,4.05,3.70,1.07,0.69,0.37,0.96,0.71,0.23,0.02,1998,"CIV","Sub-Saharan Africa"
20,"Cote dIvoire",1965,"MF",15,999,83.88,11.05,4.35,4.24,1.22,0.86,0.46,1.06,0.77,0.27,0.03,2362,"CIV","Sub-Saharan Africa"
20,"Cote dIvoire",1970,"MF",15,999,81.67,11.47,4.82,5.84,1.61,1.04,0.55,1.29,0.90,0.35,0.03,2942,"CIV","Sub-Saharan Africa"
20,"Cote dIvoire",1975,"MF",15,999,78.87,10.06,4.52,9.70,2.62,1.37,0.71,1.71,1.10,0.56,0.04,3630,"CIV","Sub-Saharan Africa"
20,"Cote dIvoire",1980,"MF",15,999,74.89,11.54,5.57,11.96,3.14,1.61,0.83,2.06,1.33,0.69,0.05,4571,"CIV","Sub-Saharan Africa"
20,"Cote dIvoire",1985,"MF",15,999,71.22,13.26,6.81,13.71,3.57,1.81,0.98,2.37,1.53,0.78,0.06,5669,"CIV","Sub-Saharan Africa"
20,"Cote dIvoire",1990,"MF",15,999,67.23,15.02,8.17,16.18,4.19,1.57,0.85,2.69,1.76,0.88,0.05,6792,"CIV","Sub-Saharan Africa"
20,"Cote dIvoire",1995,"MF",15,999,57.84,23.29,13.34,15.85,4.29,3.02,1.63,3.30,2.23,0.97,0.09,8033,"CIV","Sub-Saharan Africa"
20,"Cote dIvoire",2000,"MF",15,999,49.19,30.73,18.46,16.18,4.92,3.91,2.08,3.87,2.68,1.07,0.12,9492,"CIV","Sub-Saharan Africa"
20,"Cote dIvoire",2005,"MF",15,999,44.30,34.01,21.44,17.71,6.21,3.99,2.11,4.26,2.96,1.17,0.12,10555,"CIV","Sub-Saharan Africa"
20,"Cote dIvoire",2010,"MF",15,999,39.61,37.30,24.38,19.07,8.09,4.02,2.13,4.65,3.24,1.29,0.12,11857,"CIV","Sub-Saharan Africa"
21,"Kenya",1950,"MF",15,999,78.15,19.88,6.54,1.71,0.22,0.27,0.16,1.16,1.06,0.09,0.01,3659,"KEN","Sub-Saharan Africa"
21,"Kenya",1955,"MF",15,999,75.53,22.26,7.62,1.92,0.22,0.29,0.17,1.31,1.20,0.10,0.01,3989,"KEN","Sub-Saharan Africa"
21,"Kenya",1960,"MF",15,999,71.93,25.52,8.85,2.28,0.21,0.29,0.17,1.51,1.38,0.11,0.01,4337,"KEN","Sub-Saharan Africa"
21,"Kenya",1965,"MF",15,999,69.71,26.93,10.02,2.99,0.24,0.38,0.21,1.69,1.53,0.15,0.01,4900,"KEN","Sub-Saharan Africa"
21,"Kenya",1970,"MF",15,999,64.50,30.10,14.30,5.00,0.30,0.40,0.21,2.17,1.93,0.23,0.01,5732,"KEN","Sub-Saharan Africa"
21,"Kenya",1975,"MF",15,999,55.96,35.60,12.14,7.60,0.70,0.85,0.42,2.66,2.26,0.37,0.03,6794,"KEN","Sub-Saharan Africa"
21,"Kenya",1980,"MF",15,999,46.00,41.63,14.52,11.01,0.96,1.32,0.65,3.41,2.83,0.54,0.04,8153,"KEN","Sub-Saharan Africa"
21,"Kenya",1985,"MF",15,999,36.81,47.69,18.33,13.68,1.15,1.83,0.95,4.13,3.40,0.68,0.06,9848,"KEN","Sub-Saharan Africa"
21,"Kenya",1990,"MF",15,999,29.81,51.07,20.70,16.61,1.98,2.50,1.29,4.78,3.85,0.85,0.08,11976,"KEN","Sub-Saharan Africa"
21,"Kenya",1995,"MF",15,999,26.05,51.21,22.34,19.30,3.23,3.35,1.74,5.26,4.16,1.00,0.10,14627,"KEN","Sub-Saharan Africa"
