BLcode,WBcode,region_code,country,year,sex,agefrom,ageto,lu,lp,lpc,ls,lsc,lh,lhc,yr_sch,yr_sch_pri,yr_sch_sec,yr_sch_ter,pop
131,"AUS","Advanced Economies","Australia",1870,"MF",15,24,42.4,57.3,9.2,0.2,0.0,0.1,0.0,2.03,2.01,0.01,0.00,257
131,"AUS","Advanced Economies","Australia",1875,"MF",15,24,34.5,65.1,11.5,0.3,0.1,0.2,0.0,2.35,2.32,0.02,0.00,339
131,"AUS","Advanced Economies","Australia",1880,"MF",15,24,29.1,70.1,13.6,0.6,0.1,0.2,0.1,2.59,2.56,0.03,0.01,464
131,"AUS","Advanced Economies","Australia",1885,"MF",15,24,22.7,71.5,15.3,5.6,1.1,0.3,0.1,3.17,2.95,0.20,0.01,539
131,"AUS","Advanced Economies","Australia",1890,"MF",15,24,16.9,72.8,17.1,9.9,2.1,0.4,0.1,3.68,3.31,0.36,0.01,634
131,"AUS","Advanced Economies","Australia",1895,"MF",15,24,15.4,73.1,18.9,11.1,2.5,0.4,0.1,3.86,3.45,0.40,0.01,667
131,"AUS","Advanced Economies","Australia",1900,"MF",15,24,17.5,69.9,19.8,12.0,2.8,0.6,0.2,3.91,3.45,0.45,0.01,730
131,"AUS","Advanced Economies","Australia",1905,"MF",15,24,17.1,69.4,21.7,12.8,3.2,0.7,0.2,4.05,3.54,0.49,0.02,775
131,"AUS","Advanced Economies","Australia",1910,"MF",15,24,8.0,71.3,24.5,16.6,4.4,4.1,1.1,5.01,4.12,0.79,0.10,895
131,"AUS","Advanced Economies","Australia",1915,"MF",15,24,7.2,70.2,26.5,18.3,5.1,4.4,1.2,5.24,4.26,0.87,0.11,920
131,"AUS","Advanced Economies","Australia",1920,"MF",15,24,6.4,68.6,28.5,20.2,6.0,4.8,1.3,5.51,4.42,0.97,0.12,914
131,"AUS","Advanced Economies","Australia",1925,"MF",15,24,7.3,42.4,19.4,44.0,13.9,6.3,1.7,6.94,4.87,1.91,0.16,1042
131,"AUS","Advanced Economies","Australia",1930,"MF",15,24,5.9,39.7,19.9,48.0,16.1,6.4,1.7,7.29,5.05,2.08,0.16,1201
131,"AUS","Advanced Economies","Australia",1935,"MF",15,24,4.5,36.7,20.3,52.2,18.3,6.5,1.7,7.66,5.23,2.26,0.17,1201
131,"AUS","Advanced Economies","Australia",1940,"MF",15,24,3.2,35.1,21.3,54.4,20.2,7.3,2.0,7.99,5.40,2.40,0.19,1195
131,"AUS","Advanced Economies","Australia",1945,"MF",15,24,1.9,31.3,19.3,58.6,22.4,8.1,2.2,8.34,5.52,2.61,0.21,1195
131,"AUS","Advanced Economies","Australia",1950,"MF",15,24,1.1,30.4,17.0,56.6,33.1,11.8,3.6,8.79,5.53,2.95,0.31,1203
131,"AUS","Advanced Economies","Australia",1955,"MF",15,24,0.9,21.8,10.9,63.8,39.6,13.6,3.9,9.35,5.62,3.38,0.35,1206
131,"AUS","Advanced Economies","Australia",1960,"MF",15,24,0.6,18.9,9.5,66.0,43.9,14.4,4.0,9.63,5.68,3.58,0.37,1441
131,"AUS","Advanced Economies","Australia",1965,"MF",15,24,0.3,12.3,6.7,69.2,49.3,18.2,5.0,10.25,5.81,3.97,0.46,1863
131,"AUS","Advanced Economies","Australia",1970,"MF",15,24,0.3,5.0,2.7,81.8,62.5,12.9,4.5,11.09,5.91,4.83,0.35,2223
131,"AUS","Advanced Economies","Australia",1975,"MF",15,24,1.3,1.2,0.6,72.2,58.3,25.3,8.3,12.15,5.90,5.57,0.67,2371
131,"AUS","Advanced Economies","Australia",1980,"MF",15,24,0.3,0.5,0.3,68.1,56.8,31.1,9.7,12.51,5.97,5.72,0.82,2555
131,"AUS","Advanced Economies","Australia",1985,"MF",15,24,0.8,7.7,5.3,66.5,56.8,24.9,7.9,11.83,5.88,5.29,0.66,2676
131,"AUS","Advanced Economies","Australia",1990,"MF",15,24,0.3,12.4,10.1,63.9,55.4,23.4,7.7,11.20,5.91,4.66,0.62,2733
131,"AUS","Advanced Economies","Australia",1995,"MF",15,24,1.3,16.1,14.4,48.7,43.8,33.9,9.6,10.78,5.87,4.03,0.87,2658
131,"AUS","Advanced Economies","Australia",2000,"MF",15,24,0.2,17.2,16.2,72.6,71.0,10.0,3.7,10.33,5.96,4.10,0.27,2619
131,"AUS","Advanced Economies","Australia",2005,"MF",15,24,0.2,15.3,15.1,72.8,70.6,11.8,4.4,10.84,5.98,4.54,0.32,2815
