BLcode,WBcode,region_code,country,year,sex,agefrom,ageto,lu,lp,lpc,ls,lsc,lh,lhc,yr_sch,yr_sch_pri,yr_sch_sec,yr_sch_ter,pop
131,"AUS","Advanced Economies","Australia",1870,"F",15,64,64.6,35.2,9.0,0.1,0.0,0.0,0.0,1.34,1.34,0.01,0.00,398
131,"AUS","Advanced Economies","Australia",1875,"F",15,64,61.6,38.2,9.7,0.2,0.1,0.0,0.0,1.46,1.45,0.01,0.00,466
131,"AUS","Advanced Economies","Australia",1880,"F",15,64,54.9,44.9,12.6,0.2,0.1,0.0,0.0,1.75,1.74,0.01,0.00,579
131,"AUS","Advanced Economies","Australia",1885,"F",15,64,48.6,48.0,13.4,3.4,0.7,0.0,0.0,2.16,2.05,0.12,0.00,698
131,"AUS","Advanced Economies","Australia",1890,"F",15,64,43.1,51.1,14.5,5.7,1.2,0.0,0.0,2.51,2.31,0.20,0.00,851
131,"AUS","Advanced Economies","Australia",1895,"F",15,64,41.5,52.6,15.2,5.9,1.2,0.0,0.0,2.59,2.39,0.20,0.00,999
131,"AUS","Advanced Economies","Australia",1900,"F",15,64,33.1,59.4,17.5,7.5,1.8,0.0,0.0,3.02,2.76,0.26,0.00,1217
131,"AUS","Advanced Economies","Australia",1905,"F",15,64,28.7,60.7,18.6,10.5,2.7,0.1,0.0,3.39,3.01,0.37,0.00,1227
131,"AUS","Advanced Economies","Australia",1910,"F",15,64,22.7,64.2,20.9,12.0,3.2,1.1,0.2,3.84,3.34,0.48,0.03,1348
131,"AUS","Advanced Economies","Australia",1915,"F",15,64,17.8,74.2,25.6,6.1,1.6,1.9,0.5,3.83,3.47,0.31,0.05,1533
131,"AUS","Advanced Economies","Australia",1920,"F",15,64,13.7,70.7,26.2,13.0,3.8,2.7,0.8,4.52,3.85,0.60,0.07,1698
131,"AUS","Advanced Economies","Australia",1925,"F",15,64,10.7,61.5,24.1,23.7,7.2,4.1,1.2,5.40,4.24,1.06,0.11,1901
131,"AUS","Advanced Economies","Australia",1930,"F",15,64,8.0,58.5,24.6,28.5,9.1,5.0,1.5,5.92,4.50,1.29,0.13,2154
131,"AUS","Advanced Economies","Australia",1935,"F",15,64,5.8,54.8,24.9,33.4,11.2,6.0,1.9,6.44,4.75,1.52,0.16,2154
131,"AUS","Advanced Economies","Australia",1940,"F",15,64,4.4,51.4,25.1,37.3,13.2,6.9,2.3,6.86,4.95,1.73,0.18,2309
131,"AUS","Advanced Economies","Australia",1945,"F",15,64,3.0,47.8,24.6,41.5,15.5,7.7,2.8,7.27,5.12,1.94,0.21,2496
131,"AUS","Advanced Economies","Australia",1950,"F",15,64,1.2,44.3,28.7,45.4,21.8,9.2,4.2,7.99,5.46,2.26,0.27,2645
131,"AUS","Advanced Economies","Australia",1955,"F",15,64,1.0,39.7,23.6,49.2,25.5,10.1,4.6,8.24,5.45,2.49,0.29,2817
131,"AUS","Advanced Economies","Australia",1960,"F",15,64,0.8,34.9,19.2,53.2,29.8,11.0,5.0,8.54,5.48,2.74,0.32,3079
131,"AUS","Advanced Economies","Australia",1965,"F",15,64,0.7,29.2,15.6,57.5,35.1,12.6,5.6,8.97,5.55,3.06,0.36,3485
131,"AUS","Advanced Economies","Australia",1970,"F",15,64,0.6,19.5,10.2,69.7,46.2,10.2,5.1,9.65,5.68,3.66,0.31,3905
131,"AUS","Advanced Economies","Australia",1975,"F",15,64,1.3,10.3,5.2,72.0,50.8,16.4,7.6,10.51,5.77,4.26,0.48,4266
131,"AUS","Advanced Economies","Australia",1980,"F",15,64,0.8,5.1,2.4,71.5,53.3,22.7,10.6,11.27,5.87,4.73,0.66,4703
131,"AUS","Advanced Economies","Australia",1985,"F",15,64,1.1,7.5,3.5,67.3,53.1,24.2,12.5,11.32,5.82,4.76,0.73,5125
131,"AUS","Advanced Economies","Australia",1990,"F",15,64,1.0,9.3,4.8,63.0,52.4,26.7,14.9,11.36,5.80,4.72,0.83,5564
131,"AUS","Advanced Economies","Australia",1995,"F",15,64,1.2,10.3,5.8,57.0,49.6,31.5,17.1,11.48,5.79,4.72,0.97,5977
131,"AUS","Advanced Economies","Australia",2000,"F",15,64,0.8,10.6,6.4,63.1,57.9,25.5,15.6,11.39,5.82,4.74,0.82,6388
131,"AUS","Advanced Economies","Australia",2005,"F",15,64,0.7,9.1,5.8,59.1,55.2,31.2,19.4,11.78,5.86,4.91,1.01,6853
131,"AUS","Advanced Economies","Australia",2010,"F",15,64,0.5,7.2,4.7,58.9,35.5,33.3,21.8,11.77,5.99,4.68,1.10,7239
107,"AUT","Advanced Economies","Austria",1870,"F",15,64,81.5,18.5,9.8,0.0,0.0,0.0,0.0,1.14,1.14,0.00,0.00,6408
107,"AUT","Advanced Economies","Austria",1875,"F",15,64,79.7,20.3,10.2,0.0,0.0,0.0,0.0,1.23,1.23,0.00,0.00,6595
107,"AUT","Advanced Economies","Austria",1880,"F",15,64,77.0,23.0,11.2,0.0,0.0,0.0,0.0,1.37,1.37,0.00,0.00,7045
107,"AUT","Advanced Economies","Austria",1885,"F",15,64,72.6,27.3,13.0,0.0,0.0,0.0,0.0,1.62,1.62,0.00,0.00,7139
107,"AUT","Advanced Economies","Austria",1890,"F",15,64,66.9,33.0,15.5,0.0,0.0,0.0,0.0,1.95,1.95,0.00,0.00,7506
107,"AUT","Advanced Economies","Austria",1895,"F",15,64,62.4,37.6,17.6,0.0,0.0,0.0,0.0,2.22,2.21,0.00,0.00,7690
107,"AUT","Advanced Economies","Austria",1900,"F",15,64,58.3,41.6,19.3,0.1,0.0,0.0,0.0,2.45,2.45,0.00,0.00,8100
107,"AUT","Advanced Economies","Austria",1905,"F",15,64,51.3,48.6,22.8,0.1,0.0,0.0,0.0,2.87,2.87,0.01,0.00,8284
107,"AUT","Advanced Economies","Austria",1910,"F",15,64,44.7,55.1,26.3,0.1,0.0,0.0,0.0,3.28,3.27,0.01,0.00,8551
107,"AUT","Advanced Economies","Austria",1915,"F",15,64,39.0,60.7,29.6,0.2,0.1,0.1,0.0,3.66,3.64,0.02,0.00,9465
107,"AUT","Advanced Economies","Austria",1920,"F",15,64,33.3,66.2,33.7,0.5,0.1,0.1,0.0,4.07,4.04,0.03,0.00,2258
107,"AUT","Advanced Economies","Austria",1925,"F",15,64,27.7,71.4,37.6,0.7,0.2,0.2,0.1,4.49,4.44,0.05,0.00,2345
107,"AUT","Advanced Economies","Austria",1930,"F",15,64,20.9,77.7,42.4,1.0,0.3,0.5,0.2,5.02,4.92,0.09,0.01,2400
107,"AUT","Advanced Economies","Austria",1935,"F",15,64,15.9,82.1,46.3,1.4,0.5,0.6,0.2,5.44,5.30,0.12,0.02,2420
107,"AUT","Advanced Economies","Austria",1940,"F",15,64,11.6,86.0,50.0,1.8,0.6,0.7,0.2,5.54,5.37,0.15,0.02,2421
107,"AUT","Advanced Economies","Austria",1945,"F",15,64,6.7,90.2,53.5,2.5,0.9,0.6,0.2,5.58,5.37,0.19,0.02,2467
107,"AUT","Advanced Economies","Austria",1950,"F",15,64,1.9,94.4,60.0,3.0,1.3,0.6,0.3,5.68,5.44,0.23,0.02,2526
107,"AUT","Advanced Economies","Austria",1955,"F",15,64,1.7,94.2,60.5,3.5,1.5,0.7,0.4,5.45,5.17,0.25,0.02,2493
107,"AUT","Advanced Economies","Austria",1960,"F",15,64,1.5,90.3,58.9,7.4,3.0,0.9,0.4,5.43,4.92,0.48,0.03,2481
107,"AUT","Advanced Economies","Austria",1965,"F",15,64,2.1,78.1,53.1,18.7,8.8,1.0,0.5,5.93,4.72,1.18,0.03,2441
107,"AUT","Advanced Economies","Austria",1970,"F",15,64,2.1,66.7,46.4,29.9,14.3,1.3,0.7,6.39,4.48,1.88,0.04,2407
107,"AUT","Advanced Economies","Austria",1975,"F",15,64,0.8,61.3,43.4,36.3,18.6,1.6,0.8,6.58,4.20,2.32,0.05,2428
107,"AUT","Advanced Economies","Austria",1980,"F",15,64,0.1,55.4,40.4,43.0,23.3,1.6,0.9,6.77,3.94,2.78,0.05,2487
107,"AUT","Advanced Economies","Austria",1985,"F",15,64,0.4,49.9,37.1,46.0,27.0,3.8,1.9,7.07,3.73,3.22,0.11,2601
107,"AUT","Advanced Economies","Austria",1990,"F",15,64,0.9,43.6,32.8,50.7,31.1,4.9,3.0,7.57,3.75,3.66,0.16,2608
107,"AUT","Advanced Economies","Austria",1995,"F",15,64,1.3,36.1,27.9,53.9,34.6,8.7,4.9,8.29,3.78,4.24,0.27,2680
107,"AUT","Advanced Economies","Austria",2000,"F",15,64,1.5,31.1,24.5,55.4,37.3,12.0,6.9,8.85,3.81,4.66,0.38,2715
107,"AUT","Advanced Economies","Austria",2005,"F",15,64,1.5,26.2,20.9,59.3,42.2,13.0,8.3,9.36,3.83,5.10,0.43,2748
107,"AUT","Advanced Economies","Austria",2010,"F",15,64,1.5,23.0,18.6,60.6,43.5,14.9,9.6,9.70,3.85,5.36,0.49,2739
108,"BEL","Advanced Economies","Belgium",1870,"F",15,64,80.4,16.5,5.8,3.1,0.5,0.0,0.0,0.96,0.85,0.11,0.00,1547
108,"BEL","Advanced Economies","Belgium",1875,"F",15,64,66.0,28.9,9.8,5.1,1.0,0.0,0.0,1.65,1.47,0.18,0.00,1597
108,"BEL","Advanced Economies","Belgium",1880,"F",15,64,62.2,30.8,11.2,7.0,1.4,0.0,0.0,1.93,1.68,0.25,0.00,1656
108,"BEL","Advanced Economies","Belgium",1885,"F",15,64,60.2,32.4,12.5,7.4,1.6,0.0,0.0,2.06,1.79,0.27,0.00,1769
108,"BEL","Advanced Economies","Belgium",1890,"F",15,64,62.8,30.8,12.3,6.4,1.5,0.0,0.0,1.92,1.68,0.24,0.00,1843
108,"BEL","Advanced Economies","Belgium",1895,"F",15,64,61.1,33.5,14.2,5.4,1.2,0.0,0.0,1.96,1.76,0.20,0.00,1985
108,"BEL","Advanced Economies","Belgium",1900,"F",15,64,58.2,38.6,17.2,3.1,0.7,0.0,0.0,1.98,1.86,0.12,0.00,2102
108,"BEL","Advanced Economies","Belgium",1905,"F",15,64,54.3,45.4,20.9,0.3,0.1,0.0,0.0,2.02,2.01,0.01,0.00,2254
108,"BEL","Advanced Economies","Belgium",1910,"F",15,64,56.5,42.9,20.6,0.5,0.1,0.0,0.0,1.96,1.94,0.02,0.00,2343
108,"BEL","Advanced Economies","Belgium",1915,"F",15,64,49.5,49.3,24.2,1.2,0.3,0.1,0.0,2.33,2.28,0.05,0.00,2565
108,"BEL","Advanced Economies","Belgium",1920,"F",15,64,42.7,54.2,27.7,2.9,0.6,0.3,0.2,2.77,2.64,0.12,0.01,2569
108,"BEL","Advanced Economies","Belgium",1925,"F",15,64,35.6,59.6,31.4,4.4,1.0,0.4,0.3,3.21,3.02,0.18,0.01,2697
108,"BEL","Advanced Economies","Belgium",1930,"F",15,64,28.2,62.2,33.8,8.8,2.0,0.8,0.6,3.85,3.45,0.37,0.03,2824
108,"BEL","Advanced Economies","Belgium",1935,"F",15,64,21.2,65.9,37.0,11.9,2.7,1.0,0.7,4.39,3.86,0.50,0.03,2935
108,"BEL","Advanced Economies","Belgium",1940,"F",15,64,14.2,69.1,39.9,15.4,3.6,1.3,0.9,4.96,4.27,0.65,0.04,2864
108,"BEL","Advanced Economies","Belgium",1945,"F",15,64,7.0,69.4,41.8,21.6,5.2,2.0,1.4,5.74,4.75,0.92,0.07,1347
108,"BEL","Advanced Economies","Belgium",1950,"F",15,64,2.5,68.4,55.1,26.7,6.6,2.4,1.7,6.67,5.45,1.14,0.08,2968
108,"BEL","Advanced Economies","Belgium",1955,"F",15,64,2.2,65.6,58.2,29.5,7.3,2.8,2.1,7.02,5.65,1.27,0.10,2985
108,"BEL","Advanced Economies","Belgium",1960,"F",15,64,1.8,62.8,54.4,32.2,8.4,3.3,2.5,7.17,5.64,1.41,0.11,2977
108,"BEL","Advanced Economies","Belgium",1965,"F",15,64,1.2,59.8,46.9,34.9,9.3,4.1,3.3,7.26,5.54,1.57,0.15,3018
108,"BEL","Advanced Economies","Belgium",1970,"F",15,64,1.2,54.4,43.6,38.8,13.5,5.7,4.5,7.72,5.60,1.91,0.20,3053
108,"BEL","Advanced Economies","Belgium",1975,"F",15,64,2.4,45.0,33.8,43.9,15.2,8.6,6.9,8.12,5.52,2.29,0.31,3125
108,"BEL","Advanced Economies","Belgium",1980,"F",15,64,3.5,35.8,27.3,48.6,19.2,12.0,9.0,8.71,5.53,2.76,0.42,3223
108,"BEL","Advanced Economies","Belgium",1985,"F",15,64,4.2,28.4,21.1,51.7,22.5,15.7,11.1,9.23,5.53,3.17,0.54,3311
108,"BEL","Advanced Economies","Belgium",1990,"F",15,64,4.2,21.4,15.9,54.3,26.1,20.0,13.3,9.86,5.58,3.62,0.67,3314
108,"BEL","Advanced Economies","Belgium",1995,"F",15,64,3.9,15.9,11.6,55.6,33.1,24.5,15.5,10.57,5.64,4.13,0.80,3327
